cctvUid,cctvNm,lat,lon,cctvCount,boongi
CTV0001232,매호동1323-11(시지초교주변)_100303,35.844246,128.703093,1361,3
CTV0001342,매호동1324_100566,35.844431,128.704168,1721,3
CTV0001220,매호동1326(매동초교)_100267,35.844621,128.707001,2536,3
CTV0001099,매호동1327-17_101455,35.844034,128.706796,2150,3
CTV0001100,매호동1327-17_동쪽_101456,35.844034,128.706796,1152,3
CTV0001309,매호동1327-9_100503,35.843748,128.708393,2797,3
CTV0000016,매호동1329(삼각어린이공원)_100278,35.843333,128.707543,2538,3
CTV0000051,매호동1330-2(누리어린이공원)_100468,35.841607,128.705668,2643,3
CTV0000052,매호동1330-2(누리어린이공원)_100469,35.841194,128.705496,3574,3
CTV0001231,매호동1332-1(시지초교주변)_100302,35.843571,128.703739,2594,3
CTV0000015,매호동1333(나래어린이공원)_100248,35.843101,128.699911,389,3
CTV0001233,매호동1334-2(시지초교주변)_100304,35.84336,128.701291,1713,3
CTV0001343,매호동1336-8_100567,35.842439,128.703417,2530,3
CTV0001058,매호동1340-6_101408,35.842501,128.699706,1694,3
CTV0000409,매호동1343_100651,35.842395,128.702065,1130,3
CTV0000770,매호동1344-11_101057,35.841926,128.704181,3045,3
CTV0000119,매호동1344-21_100034,35.841473,128.704608,1030,3
CTV0001462,매호동574-2(매호초교)_101127,35.841532,128.714977,986,3
CTV0001463,매호동574-2_서쪽_(매호초)_101128,35.841532,128.714977,1256,3
CTV0001224,매호동611-1(매호초교주변)_100295,35.84144,128.711785,940,3
CTV0001278,매호동615-4(아너스유치원)_100418,35.846077,128.705699,2319,3
CTV0000310,매호동721-1_100370,35.846077,128.705699,1834,3
CTV0001364,매호동926_100588,35.84545,128.70865,900,3
CTV0000905,매호동994-1_101255,35.843419,128.708351,3848,3
CTV0000906,매호동994-1_남쪽_101256,35.843419,128.708351,2994,3
CTV0001056,사월동144-2_101406,35.839521,128.719671,1340,3
CTV0001057,사월동144-2_서쪽_101407,35.839521,128.719671,1529,3
CTV0000727,사월동15-1_101014,35.841157,128.723161,1176,3
CTV0000669,사월동176-2_100955,35.840413,128.721597,177,3
CTV0000670,사월동176-2_북동쪽_100956,35.840574,128.721436,108,3
CTV0000671,사월동176-2_북서쪽_100957,35.840574,128.721436,130,3
CTV0000666,사월동207-2_100952,35.841536,128.719602,432,3
CTV0000667,사월동207-2_남서쪽_100953,35.841536,128.719602,236,3
CTV0001054,사월동209_101404,35.842206,128.719016,878,3
CTV0001055,사월동209_서쪽_101405,35.842136,128.719116,489,3
CTV0001458,사월동225-1(예나유치원)_101123,35.839663,128.71758,2136,3
CTV0001459,사월동225-1_북서쪽_(예나유치원)_101124,35.839663,128.71758,1062,3
CTV0001276,사월동236(예나유치원)_100416,35.840744,128.716902,965,3
CTV0000637,사월동255-2_100923,35.839057,128.715319,3240,3
CTV0000638,사월동255-2_서쪽_100924,35.839057,128.715319,3334,3
CTV0000154,사월동325_100079,35.837948,128.718216,1284,3
CTV0000194,사월동356-3(선진자원앞지하보도동편)_100131,35.837653,128.720699,1612,3
CTV0000193,사월동356-3(선진자원앞지하보도서편)_100130,35.837357,128.720104,1840,3
CTV0001101,사월동411-2_101457,35.836808,128.71703,4072,3
CTV0001103,사월동411-2_북쪽_101459,35.836808,128.71703,2148,3
CTV0000337,사월동433-4(푸르지오뒷골목)_100445,35.837152,128.718484,13,3
CTV0001227,사월동464(매호초교주변)_100298,35.841427,128.713679,2141,3
CTV0001321,사월동479맞은편_100515,35.839771,128.722083,527,3
CTV0001320,사월동510-2_100514,35.839227,128.723644,1403,3
CTV0000082,사월동646(사월어린이공원)_100606,35.837649,128.72167,1782,3
CTV0000191,성동306_100128,35.848864,128.720502,1724,3
CTV0000098,고모동1-2_100010,35.870359,128.666948,1219,3
CTV0000269,고모동376_100277,35.857239,128.677158,15,3
CTV0000305,고모동56_100365,35.867154,128.67019,386,3
CTV0001051,고모동684동쪽삼거리_101401,35.859456,128.661633,314,3
CTV0001052,고모동684동쪽삼거리_북쪽_101402,35.859456,128.661633,193,3
CTV0000689,고모동685_100975,35.858298,128.660781,492,3
CTV0001063,고모동산54-2_101413,35.866225,128.670531,25,3
CTV0000309,가천동458-1_100369,35.852701,128.685475,769,3
CTV0000308,대흥동149_100368,35.832638,128.684622,782,3
CTV0000515,대흥동149_북서쪽_100779,35.832879,128.684422,596,3
CTV0000514,대흥동149_북쪽_100778,35.832866,128.684661,22,3
CTV0000788,대흥동431_101133,35.83081,128.683797,283,3
CTV0000304,대흥동433-4_100364,35.830809,128.682984,270,3
CTV0000341,대흥동445-4_100454,35.829652,128.684304,1543,3
CTV0001048,대흥동496-6_101398,35.829475,128.68549,876,3
CTV0001049,대흥동산34-3_101399,35.820023,128.685549,822,3
CTV0001050,대흥동산34-3_남쪽_101400,35.820023,128.685549,1072,3
CTV0001046,삼덕동148_101396,35.833289,128.677408,678,3
CTV0001047,삼덕동148_서쪽_101397,35.833289,128.677408,402,3
CTV0001044,삼덕동213-1_101394,35.831481,128.680181,579,3
CTV0001045,삼덕동213-1_남쪽_101395,35.831481,128.680181,696,3
CTV0000902,삼덕동343-3_남쪽_101252,35.829575,128.678199,307,3
CTV0000714,삼덕동473-1_101000,35.829968,128.67006,760,3
CTV0000941,삼덕동529_101291,35.829818,128.668194,367,3
CTV0000942,삼덕동529_북쪽_101292,35.829818,128.668194,193,3
CTV0000580,삼덕동532_남서쪽_100866,35.829425,128.668926,52,3
CTV0001097,삼덕동552-1_101453,35.82803007,128.6686053,270,3
CTV0001098,삼덕동552-1_남서쪽_101454,35.82803007,128.6686053,721,3
CTV0000581,삼덕동680-1_100867,35.827406,128.664905,243,3
CTV0000782,연호동105-3_101069,35.845883,128.672122,346,3
CTV0000783,연호동105-3_남서쪽_101070,35.845883,128.672122,388,3
CTV0000663,연호동133-3_100949,35.843307,128.670727,677,3
CTV0000664,연호동133-3_남동쪽_100950,35.843307,128.670727,1285,3
CTV0000665,연호동133-3_북서쪽_100951,35.843307,128.670727,246,3
CTV0000784,연호동154-44_101071,35.845645,128.673264,334,3
CTV0000785,연호동154-44_남쪽_101072,35.845301,128.672985,1196,3
CTV0000384,연호동21-9_100626,35.847367,128.671543,390,3
CTV0000303,연호동259-1_100363,35.841429,128.67252,1221,3
CTV0000584,연호동28-1_100870,35.84734,128.673624,3154,3
CTV0000585,연호동28-1_북서쪽_100871,35.84734,128.673624,654,3
CTV0000499,연호동424-3_100758,35.83695,128.66768,825,3
CTV0000586,연호동53-2_100872,35.846166,128.673851,772,3
CTV0000587,연호동53-2_동쪽_100873,35.846166,128.673851,7,3
CTV0000369,연호동96_100558,35.84474,128.669735,1196,3
CTV0000307,이천동326-2_100367,35.839499,128.658169,983,3
CTV0000767,이천동452-1_101054,35.838665,128.655953,1136,3
CTV0000768,이천동452-1_북동쪽_101055,35.838665,128.655953,206,3
CTV0000516,이천동655-144_100800,35.846702,128.607594,623,3
CTV0002418,고산01(고산),35.843638,128.693003,158,3
CTV0002463,고산03(고산),35.843638,128.693003,2987,3
CTV0002416,고산04(고산),35.843638,128.693003,83,3
CTV0002417,고산05(고산),35.843638,128.693003,4946,3
CTV0002462,고산06(고산),35.843638,128.693003,4601,3
CTV0002419,고산07(고산),35.843638,128.693003,10302,3
CTV0002420,고산10(고산),35.843638,128.693003,1145,3
CTV0002483,고산11(고산),35.843638,128.693003,763,3
CTV0002464,고산12(고산),35.843638,128.693003,4803,3
CTV0001723,고산13(고산)_,35.843638,128.693003,1262,3
CTV0001724,고산14(고산)_,35.843638,128.693003,3020,3
CTV0002486,고산16(고산),35.843638,128.693003,588,3
CTV0001909,사월03,35.833859,128.715246,76,3
CTV0001913,사월07,35.833859,128.715246,2624,3
CTV0001915,사월09,35.833859,128.715246,2414,3
CTV0001916,사월10,35.833859,128.715246,279,3
CTV0001917,사월11,35.833859,128.715246,5199,3
CTV0001918,사월12,35.833859,128.715246,2158,3
CTV0001919,사월13,35.833859,128.715246,2555,3
CTV0001920,사월14,35.833859,128.715246,121,3
CTV0001922,사월16,35.833859,128.715246,2112,3
CTV0001740,급수대(시지10),35.84351,128.703264,2372,3
CTV0001743,급식소뒤편1(시지14),35.84351,128.703264,902,3
CTV0001744,급식소뒤편2(시지15),35.84351,128.703264,299,3
CTV0002692,매호중담장(시지12),35.84351,128.703264,3286,3
CTV0001829,본관1층계단(시지06),35.84351,128.703264,2079,3
CTV0001950,식당입구(시지07),35.84351,128.703264,1161,3
CTV0001951,식당출구(시지08),35.84351,128.703264,1223,3
CTV0001963,쓰레기장(시지16),35.84351,128.703264,677,3
CTV0001970,영어체험실앞(시지05),35.84351,128.703264,327,3
CTV0002628,운동장우측(시지03),35.84351,128.703264,577,3
CTV0002627,운동장좌측(시지02),35.84351,128.703264,370,3
CTV0002630,운동장파고라(시지11),35.84351,128.703264,672,3
CTV0002626,정문입구(시지01),35.84351,128.703264,135,3
CTV0002691,주차장(시지09),35.84351,128.703264,2162,3
CTV0002109,중앙현관(시지04),35.84351,128.703264,4995,3
CTV0002690,텃밭(시지13),35.84351,128.703264,965,3
CTV0002373,본관동편(매동02),35.8452426,128.7090979,1065,3
CTV0002395,본관서편현관(매동01),35.8452426,128.7090979,388,3
CTV0002375,운동장쪽문(매동05),35.8452426,128.7090979,1022,3
CTV0002396,유치원현관(매동03),35.8452426,128.7090979,1025,3
CTV0002410,중정파고라(매동08),35.8452426,128.7090979,576,3
CTV0002374,지하주차장(매동04),35.8452426,128.7090979,712,3
CTV0002398,후관동편(매동07),35.8452426,128.7090979,1166,3
CTV0002397,후관북편(매동06),35.8452426,128.7090979,59,3
CTV0002500,강당출입문(매호06),35.8414878,128.712805,10,3
CTV0002502,우유창고(매호05),35.8414878,128.712805,1029,3
CTV0002379,정문(매호01),35.8414878,128.712805,442,3
CTV0002377,강당주차장외부(매호07),35.8414878,128.712805,336,3
CTV0002380,강당주차장내부(매호08),35.8414878,128.712805,294,3
CTV0002501,컨테이너창고(매호16),35.8414878,128.712805,1744,3
CTV0002378,후문(매호09),35.8414878,128.712805,406,3
CTV0002166,후문운동장(매호10),35.8414878,128.712805,507,3
CTV0001480,고모동20-5(수성패밀리파크)_300070,35.870422,128.674056,1059,3
CTV0001477,고모동20-5(수성패밀리파크)_300071,35.870422,128.674056,781,3
CTV0001479,고모동20-5(수성패밀리파크)_300073,35.870422,128.674056,2207,3
CTV0000087,욱수동산305(감태봉)_600001,35.793044,128.677286,51,3
CTV0000848,수성1가동106-8_101198,35.857142,128.612157,2847,3
CTV0000746,수성1가동249-73_101033,35.857446,128.610966,4352,3
CTV0001299,수성1가동259-60_100493,35.855662,128.612198,2977,3
CTV0000846,수성1가동266-3_101196,35.855207,128.611581,2538,3
CTV0000847,수성1가동266-3_동쪽_101197,35.855207,128.611581,2381,3
CTV0001254,수성1가동282(동성초교주변)_100325,35.853286,128.612139,1987,3
CTV0000313,수성1가동287-1_100373,35.851892,128.611996,1437,3
CTV0000719,수성1가동294-4_101006,35.851838,128.613264,4096,3
CTV0000720,수성1가동294-4_서쪽_101007,35.851992,128.613273,1235,3
CTV0000849,수성1가동423-5_101199,35.850779,128.612916,1206,3
CTV0001371,수성1가동426-4_100595,35.851496,128.611918,2566,3
CTV0000175,수성1가동482-5_100111,35.849985,128.612277,2060,3
CTV0000804,수성1가동515_서쪽_101154,35.849597,128.612433,33,3
CTV0000803,수성1가동515_남쪽_101153,35.849597,128.612433,779,3
CTV0000410,수성1가동541-4_100652,35.850078,128.611318,2695,3
CTV0001313,수성1가동573_100507,35.851172,128.611529,2476,3
CTV0001370,수성1가동609-2_100594,35.851922,128.611618,2870,3
CTV0000298,수성1가동624-1_100358,35.854116,128.612085,3204,3
CTV0000176,수성1가동641-6_100112,35.851535,128.609542,1847,3
CTV0001264,수성1가동644-14(신세계유치원)_100404,35.852148,128.609848,1653,3
CTV0000605,수성1가동646-2_100891,35.850851,128.610276,921,3
CTV0000606,수성1가동646-2_동쪽_100892,35.850851,128.610276,712,3
CTV0000253,수성1가동649-17_100254,35.849934,128.609011,1422,3
CTV0000099,수성1가동649-50_100011,35.850439,128.609644,1573,3
CTV0000981,수성1가동652-9_101331,35.849922,128.61035,745,3
CTV0000373,수성1가동655-9_100610,35.849677,128.609531,2166,3
CTV0000254,수성1가동671-42_100255,35.858265,128.611137,3688,3
CTV0001298,수성1가동82-6_100492,35.858421,128.612684,2708,3
CTV0000982,수성1가동96-150_101332,35.856522,128.608812,2089,3
CTV0000983,수성1가동96-150_남쪽_101333,35.856522,128.608812,628,3
CTV0000537,수성1가동96-244_100823,35.859885,128.609817,752,3
CTV0000569,수성1가동96-244_북쪽_100855,35.859885,128.609817,566,3
CTV0000258,수성2가동117_100259,35.85103,128.615438,1510,3
CTV0001427,수성2가동119-2(동일초교)_101092,35.857299,128.615417,992,3
CTV0001428,수성2가동119-2(동일초교)동쪽_101093,35.857299,128.615417,1923,3
CTV0001382,수성2가동125-1_100620,35.856922,128.615927,1888,3
CTV0000538,수성2가동136-2_100824,35.856683,128.614992,445,3
CTV0000411,수성2가동145-1_100653,35.85613,128.615218,956,3
CTV0000678,수성2가동151-3_100964,35.85557,128.615481,1537,3
CTV0000240,수성2가동156-1_100179,35.855074,128.615754,1646,3
CTV0000850,수성2가동163-2_101200,35.855046,128.614883,894,3
CTV0000238,수성2가동17-1_100177,35.85814788,128.6173291,2111,3
CTV0000679,수성2가동17-1_남쪽_100965,35.85814788,128.6173291,1722,3
CTV0001290,수성2가동193(동성초)_100450,35.853234,128.614333,1794,3
CTV0000607,수성2가동199-1_100893,35.852671,128.615219,355,3
CTV0000608,수성2가동199-1_동쪽_100894,35.852671,128.615219,456,3
CTV0000239,수성2가동202-13_100178,35.852266,128.614238,1336,3
CTV0000177,수성2가동208-1_100113,35.85216,128.615486,1644,3
CTV0000241,수성2가동246-1_100180,35.855617,128.614488,1224,3
CTV0000786,수성2가동28-6_101131,35.85665297,128.6171944,2298,3
CTV0001253,수성2가동290-3(동성초교주변)_100324,35.851695,128.613732,2287,3
CTV0000112,수성2가동73-1_100026,35.853717,128.615706,2615,3
CTV0000349,수성3가동100_100462,35.8512397,128.6205687,3221,3
CTV0000067,수성3가동130-2(새마을어린이공원)_100485,35.857116,128.620276,694,3
CTV0000357,수성3가동200-7_100546,35.853509,128.618677,2067,3
CTV0000299,수성3가동211-1_100359,35.852887,128.620093,1189,3
CTV0000033,수성3가동216(수성어린이공원)_100430,35.8526,128.618832,1346,3
CTV0000263,수성3가동232-6_100271,35.851969,128.618521,1473,3
CTV0000984,수성3가동244-9_북쪽_101334,35.850765,128.619818,428,3
CTV0001305,수성3가동255-3_100499,35.858732,128.61927,2616,3
CTV0000985,수성3가동261-3_101335,35.85883902,128.6177276,1874,3
CTV0000986,수성3가동261-3_동쪽_101336,35.85883902,128.6177276,1181,3
CTV0000540,수성3가동322-1_100826,35.85489354,128.6186914,3773,3
CTV0000541,수성3가동322-1_서쪽_100827,35.85489354,128.6186914,1830,3
CTV0000413,수성3가동363-1_100655,35.852513,128.618559,1363,3
CTV0001270,수성3가동37-9(소암유치원)_100410,35.857005,128.620444,1838,3
CTV0000414,수성3가동386-2_100656,35.85086,128.618288,1508,3
CTV0001074,수성3가동391-2_101427,35.85095843,128.6169953,2298,3
CTV0001075,수성3가동391-2_동쪽_101428,35.85095843,128.6169953,578,3
CTV0000412,수성3가동92-7_100654,35.851912,128.620018,858,3
CTV0000235,수성4가동1000-7_100174,35.8607,128.619967,1349,3
CTV0000034,수성4가동1009-2(호돌이어린이공원)_100431,35.860999,128.620127,1024,3
CTV0000987,수성4가동1019-26_101337,35.86053,128.619387,889,3
CTV0000475,수성4가동1020-17_100717,35.86043,128.61825,759,3
CTV0000481,수성4가동1020-17_동쪽_100723,35.86044,128.618356,360,3
CTV0000236,수성4가동1023-43_100175,35.861079,128.617129,2322,3
CTV0000138,수성4가동1028-10_100060,35.862314,128.616958,451,3
CTV0000243,수성4가동1028-27_100182,35.861362,128.61663,1836,3
CTV0000382,수성4가동1066-2_100624,35.862728,128.616431,1287,3
CTV0000242,수성4가동1085-21_100181,35.860375,128.616383,2951,3
CTV0000641,수성4가동1090-15(수성근린공원서편)_100927,35.860536,128.614565,3456,3
CTV0001283,수성4가동1090-5(코오롱아인슈타인유치원)_100423,35.863658,128.614382,2353,3
CTV0001284,수성4가동1090-6(코오롱아인슈타인유치원)_100424,35.861645,128.614302,4083,3
CTV0000851,수성4가동1120-2_101201,35.86449,128.61724,1361,3
CTV0000852,수성4가동1120-2_북서쪽_101202,35.86449,128.61724,1345,3
CTV0001384,수성4가동1123-7_100622,35.864567,128.616013,3900,3
CTV0001385,수성4가동1125-3_100623,35.865641,128.615627,1395,3
CTV0000748,수성4가동1126-9_101035,35.865422,128.616641,1237,3
CTV0000749,수성4가동1126-9_서쪽_101036,35.865422,128.616641,864,3
CTV0000137,수성4가동1132-12_100059,35.866428,128.617075,1192,3
CTV0000120,수성4가동1138-16_100035,35.866533,128.615797,1689,3
CTV0000415,수성4가동1145-12_100657,35.866797,128.615123,1754,3
CTV0000093,수성4가동1190-3_100005,35.86338,128.612365,1995,3
CTV0000348,수성4가동1190-42_100461,35.862106,128.612343,968,3
CTV0000178,수성4가동1196-9_100114,35.862271,128.611415,1389,3
CTV0000609,수성4가동1236-17_100895,35.861627,128.610554,451,3
CTV0000610,수성4가동1236-17_동쪽_100896,35.861627,128.610554,527,3
CTV0000853,수성4가동1315-10_101203,35.86105,128.612252,1044,3
CTV0000854,수성4가동1315-10_서쪽_101204,35.86105,128.612252,923,3
CTV0000139,수성4가동985-43_100061,35.860363,128.621364,1116,3
CTV0000234,수성4가동985-98_100173,35.860339,128.622236,2493,3
CTV0000315,중동100-3_100375,35.844281,128.613245,1792,3
CTV0000166,중동108-1_100098,35.842546,128.61347,1828,3
CTV0000345,중동113-4_100458,35.84493,128.613666,1850,3
CTV0000648,중동118-10_100934,35.843463,128.614689,1210,3
CTV0000649,중동118-10_동쪽_100935,35.843463,128.614689,891,3
CTV0000650,중동118-10_북쪽_100936,35.843463,128.614689,485,3
CTV0000008,중동12(무궁화어린이공원)_100241,35.850822,128.615781,1317,3
CTV0000426,중동124_100668,35.844811,128.615713,1268,3
CTV0000755,중동135-5_서쪽_101042,35.843368,128.616109,1426,3
CTV0000212,중동14-7_100151,35.850709,128.615007,1573,3
CTV0000867,중동155-5_101217,35.84271,128.615786,1327,3
CTV0000868,중동155-5_서쪽_101218,35.84271,128.615786,670,3
CTV0000107,중동165-3_100020,35.841659,128.615718,774,3
CTV0000035,중동171(중동어린이공원)_100432,35.841472,128.615408,643,3
CTV0000132,중동18-1_100047,35.8489,128.615759,1556,3
CTV0000425,중동185-1_100667,35.841451,128.614221,1167,3
CTV0000615,중동23-9_100901,35.849632,128.615708,792,3
CTV0000616,중동23-9_북쪽_100902,35.849632,128.615708,741,3
CTV0001078,중동24-6_101431,35.84932,128.614988,299,3
CTV0000419,중동34-4_100661,35.849013,128.613645,573,3
CTV0000359,중동39-4_100548,35.8483,128.613967,1225,3
CTV0000424,중동40-15_100666,35.839301,128.611083,1751,3
CTV0000344,중동400-8_100457,35.839301,128.611083,1278,3
CTV0000420,중동41-6_100662,35.839762,128.610299,1136,3
CTV0001251,중동410-1(삼육초교주변)_100322,35.839762,128.610299,630,3
CTV0000491,중동425-5_100750,35.841538,128.611979,1378,3
CTV0001301,중동442-3_100495,35.84244,128.6104,1330,3
CTV0000339,중동494_100452,35.8434111,128.6106068,2205,3
CTV0000096,중동500-18_100008,35.84464,128.610858,2082,3
CTV0001431,중동506-14(중동어린이집)_101096,35.847171,128.610801,1152,3
CTV0001432,중동506-14(중동어린이집)동쪽_101097,35.847171,128.610801,1712,3
CTV0001002,중동515-4_동쪽_101352,35.847983,128.611316,863,3
CTV0001314,중동526-1_100508,35.849125,128.611575,2143,3
CTV0000417,중동532-168_100659,35.846534,128.60915,849,3
CTV0000682,중동532-294_100968,35.844658,128.609095,756,3
CTV0000683,중동532-294_동쪽_100969,35.844658,128.609095,953,3
CTV0000999,중동417-45_101349,35.84106877,128.6109799,2100,3
CTV0001000,중동417-45_동쪽_101350,35.84106877,128.6109799,1906,3
CTV0001107,중동537-8(부성자원앞)_동쪽_101464,35.84803,128.60959,474,3
CTV0000264,중동537-8_100272,35.84803,128.60959,1701,3
CTV0000422,중동544-18_100664,35.845231,128.610547,1380,3
CTV0001300,중동551-177_100494,35.843727,128.609088,700,3
CTV0000617,중동551-3_100903,35.842642,128.608624,620,3
CTV0000618,중동551-3_북쪽_100904,35.842642,128.608624,706,3
CTV0000866,중동571_101216,35.841604,128.610257,1876,3
CTV0001250,중동595-2(삼육초교주변)_100321,35.839979,128.610188,2196,3
CTV0000490,중동600-1_100749,35.838936,128.609949,1945,3
CTV0001259,중동609-1(리리유치원)_100399,35.840062,128.609104,1034,3
CTV0000421,중동74-8_100663,35.846177,128.615233,531,3
CTV0000418,중동9-10_100660,35.85037,128.614149,1320,3
CTV0001001,중동91-3_동쪽_101351,35.845593,128.613773,671,3
CTV0000133,중동96-12_100048,35.845925,128.61372,1550,3
CTV0001659,2동서편담장(동성11),35.853031,128.612508,5026,3
CTV0001660,2동앞통행로(동성08),35.853031,128.612508,788,3
CTV0002580,3동앞주차장(동성10),35.853031,128.612508,3625,3
CTV0001738,급수대(동성01),35.853031,128.612508,492,3
CTV0001741,급수대서쪽담장(동성12),35.853031,128.612508,33,3
CTV0002579,기상대옆벤치(동성05),35.853031,128.612508,3545,3
CTV0001872,본관서편담장(동성13),35.853031,128.612508,468,3
CTV0002577,본관앞도서관연결통로(동성07),35.853031,128.612508,138,3
CTV0001998,운동장동쪽진입로(동성02),35.853031,128.612508,4301,3
CTV0002033,정글집주변(동성09),35.853031,128.612508,425,3
CTV0002055,정문주변(동성06),35.853031,128.612508,2343,3
CTV0002564,후문주변(동성03),35.853031,128.612508,4911,3
CTV0002578,후문파고라(동성04),35.853031,128.612508,2154,3
CTV0002516,놀이터(동일12),35.85801,128.616951,6666,3
CTV0001855,본관뒤편(동일05),35.85801,128.616951,1806,3
CTV0002514,본관측편(동일04),35.85801,128.616951,1804,3
CTV0002512,본관현관앞(동일01),35.85801,128.616951,360,3
CTV0001894,본관화장실쪽(동일06),35.85801,128.616951,767,3
CTV0002556,서편교실뒤편(동일03),35.85801,128.616951,501,3
CTV0002513,서편후문(동일02),35.85801,128.616951,200,3
CTV0002518,쓰레기분리수거장(동일14),35.85801,128.616951,1436,3
CTV0002558,정문(동일09),35.85801,128.616951,497,3
CTV0002073,주차장1(동일07),35.85801,128.616951,254,3
CTV0002078,주차장2(동일08),35.85801,128.616951,367,3
CTV0002515,필로티주차장뒤쪽(동일11),35.85801,128.616951,877,3
CTV0002557,후문(동일10),35.85801,128.616951,690,3
CTV0002517,후문주차장(동일13),35.85801,128.616951,1018,3
CTV0001833,본관3층복도(삼육01),35.839911,128.610579,371,3
CTV0001788,다니엘관1층(삼육02),35.839911,128.610579,1102,3
CTV0001828,본관1층(삼육03),35.839911,128.610579,1235,3
CTV0001831,본관2층(삼육04),35.839911,128.610579,661,3
CTV0002143,행정실뒷편(삼육05),35.839911,128.610579,468,3
CTV0001982,운동장(삼육06),35.839911,128.610579,1210,3
CTV0002629,다니엘관뒷편(삼육07),35.839911,128.610579,1,3
CTV0001983,운동장(삼육08),35.839911,128.610579,1692,3
CTV0001984,운동장(삼육09),35.839911,128.610579,1339,3
CTV0002576,돌봄교실및현관출입구(수성12),35.8371448,128.6100157,378,3
CTV0002660,동편현관외벽(수성16),35.8371448,128.6100157,97,3
CTV0002575,본관뒤편출입문(수성11),35.8371448,128.6100157,73,3
CTV0002659,수영장출입구(수성14),35.8371448,128.6100157,3014,3
CTV0002566,수영장출입문(수성02),35.8371448,128.6100157,1487,3
CTV0002657,어린이놀이시설(수성15),35.8371448,128.6100157,773,3
CTV0002569,운동장우측(수성05),35.8371448,128.6100157,108,3
CTV0002570,운동장좌측(수성06),35.8371448,128.6100157,26,3
CTV0002567,유치원놀이터(수성03),35.8371448,128.6100157,1650,3
CTV0002565,정문(수성01),35.8371448,128.6100157,1410,3
CTV0002574,조례대(수성10),35.8371448,128.6100157,1478,3
CTV0002572,주차장동편(수성08),35.8371448,128.6100157,2035,3
CTV0002571,주차장뒤편(수성07),35.8371448,128.6100157,39,3
CTV0002658,텃밭및주차장(수성13),35.8371448,128.6100157,849,3
CTV0001080,파동1000_101433,35.81289,128.618127,1570,3
CTV0001081,파동1000_동남쪽_101434,35.81289,128.618127,1726,3
CTV0000062,파동110-1(파동어린이공원)_100480,35.820963,128.614145,495,3
CTV0000218,파동118-3_100157,35.818978,128.615628,1650,3
CTV0000557,파동118-300_100843,35.817937,128.615957,2490,3
CTV0000558,파동118-300_남동쪽_100844,35.817937,128.615957,2443,3
CTV0001329,파동138-46_100523,35.817364,128.614373,1331,3
CTV0000559,파동142-19_100845,35.817032,128.615026,1630,3
CTV0000147,파동146-8_100070,35.816304,128.61428,1513,3
CTV0000621,파동148-31_100907,35.815392,128.61433,391,3
CTV0000622,파동148-31_남쪽_100908,35.815392,128.61433,1244,3
CTV0001061,파동152-20_101411,35.815485,128.614887,1429,3
CTV0000757,파동153_서쪽_101044,35.81397,128.618825,314,3
CTV0000758,파동153_동쪽_101045,35.81397,128.618825,245,3
CTV0001011,파동162-3_101361,35.814261,128.614844,922,3
CTV0001012,파동162-3_남쪽_101362,35.814261,128.614844,715,3
CTV0000439,파동169-3_100681,35.813138,128.615743,2483,3
CTV0000446,파동193-2_100688,35.807047,128.620835,2259,3
CTV0000438,파동23-41_100680,35.819791,128.61153,987,3
CTV0000437,파동23-61_100679,35.819783,128.612012,680,3
CTV0000653,파동23-87_남쪽_100939,35.818654,128.612314,1079,3
CTV0001013,파동24-17_101363,35.820371,128.611668,485,3
CTV0000926,파동251-2_101276,35.811709,128.620783,610,3
CTV0000928,파동251-2_남쪽_101278,35.811709,128.620783,638,3
CTV0000440,파동259_100682,35.812476,128.620598,838,3
CTV0000442,파동307_100684,35.81071,128.621478,431,3
CTV0000929,파동339-4_101279,35.81081895,128.6199642,1168,3
CTV0000930,파동339-4_동쪽_101280,35.81081895,128.6199642,1587,3
CTV0000931,파동339-4_서쪽_101281,35.81081895,128.6199642,780,3
CTV0001015,파동349-7_101365,35.81020197,128.6199336,1263,3
CTV0001016,파동349-7_서쪽_101366,35.81020197,128.6199336,970,3
CTV0000871,파동390_101221,35.809125,128.621455,822,3
CTV0000872,파동390_서쪽_101222,35.809125,128.621455,252,3
CTV0000494,파동446-3_100753,35.807306,128.624237,855,3
CTV0000713,파동446-3_100999,35.806452,128.622843,1456,3
CTV0000444,파동471-4_100686,35.807862,128.621919,1291,3
CTV0000873,파동488-14_101223,35.806447,128.621114,2017,3
CTV0000874,파동488-14_북동쪽_101224,35.806447,128.621114,1334,3
CTV0000436,파동49-4_100678,35.82453,128.610882,1011,3
CTV0000681,파동517-1_북쪽_100967,35.811221,128.618151,1445,3
CTV0000219,파동536-1_100158,35.80897,128.618721,1671,3
CTV0000445,파동540-9_100687,35.807891,128.619719,1453,3
CTV0001326,파동56-11_100520,35.824369,128.611799,1663,3
CTV0001328,파동597-24_100522,35.819226,128.614276,2133,3
CTV0001239,파동616-5(파동초교주변)_100310,35.82517,128.609174,2698,3
CTV0000168,파동68-7_100103,35.822127,128.613713,2483,3
CTV0001238,파동8_100309,35.82495,128.608164,72,3
CTV0001330,파동88-30_100524,35.820105,128.61389,1111,3
CTV0001327,파동97-1_100521,35.821113,128.615797,3749,3
CTV0000266,두산동117-1_100274,35.837625,128.622426,2515,3
CTV0001295,두산동120-4_100489,35.83405,128.62247,659,3
CTV0001296,두산동123-1_100490,35.833624,128.622041,3215,3
